Id экзамена;Id вопроса;№ вопроса;Текст вопроса;Картинка из вопроса;Оценка экзаменатора;Транскрибация ответа;Ссылка на оригинальный файл запис,score,score_raw,score_confidence,score_status
"3431309;31702600;4;""<p>Вопрос устной части экзамена. Опишите картинку.</p>",100.0,1.0,1.0,success
<p> </p>,100.0,1.0,1.0,success
"3431310;31702636;2;""<p>Вопрос устной части экзамена. Примите участие в диалоге. Ответьте на вопросы собеседника полными предложениями.</p>",100.0,1.0,1.0,success
<p> </p>,100.0,1.0,1.0,success
"3431310;31702637;3;""<p>Вопрос устной части экзамена. Начните диалог. Получите нужную Вам информацию. Будьте вежливы.<br><br></p>",100.0,1.0,1.0,success
"3431310;31702638;4;""<p>Вопрос устной части экзамена. Опишите картинку.</p>",100.0,1.0,1.0,success
"<p><img src=""""https://storage-public.odin.study/6383f52e-5d09-41ae-ad2d-81179b549d10.PNG"""" width=""""716"""" height=""""414""""></p>",100.0,1.0,1.0,success
"3431311;31702673;1;""<p>Добро пожаловать на экзамен! <br>Вопрос устной части экзамена. Начните диалог.</p>",100.0,1.0,1.0,success
"3431311;31702674;2;""<p>Вопрос устной части экзамена. Примите участие в диалоге. Ответьте на вопросы собеседника полными предложениями.</p>",100.0,1.0,1.0,success
"3431311;31702675;3;""<p>Вопрос устной части экзамена. Начните диалог. Получите нужную Вам информацию. Будьте вежливы.</p>",100.0,1.0,1.0,success
<p> </p>,100.0,1.0,1.0,success
"3431311;31702676;4;""<p>Вопрос устной части экзамена. Опишите картинку.</p>",100.0,1.0,1.0,success
<p> </p>,100.0,1.0,1.0,success
"3431312;31702712;2;""<p>Вопрос устной части экзамена. Примите участие в диалоге. Ответьте на вопросы собеседника полными предложениями.</p>",100.0,1.0,1.0,success
<p> </p>,100.0,1.0,1.0,success
"3431312;31702713;3;""<p>Вопрос устной части экзамена. Начните диалог. Получите нужную Вам информацию. Будьте вежливы.</p>",100.0,1.0,1.0,success
"3431312;31702714;4;""<p>Вопрос устной части экзамена. Опишите картинку.</p>",100.0,1.0,1.0,success
<p> </p>,100.0,1.0,1.0,success
"3431313;31702749;1;""<p>Добро пожаловать на экзамен! <br>Вопрос устной части экзамена. Начните диалог.</p>",100.0,1.0,1.0,success
"3431313;31702750;2;""<p>Вопрос устной части экзамена. Примите участие в диалоге. Ответьте на вопросы собеседника полными предложениями.</p>",100.0,1.0,1.0,success
"3431313;31702751;3;""<p>Вопрос устной части экзамена. Начните диалог. Получите нужную Вам информацию. Будьте вежливы.</p>",100.0,1.0,1.0,success
"3431313;31702752;4;""<p>Вопрос устной части экзамена. Опишите картинку.</p>",100.0,1.0,1.0,success
<p> </p>,100.0,1.0,1.0,success
"3431314;31702787;1;""<p>Добро пожаловать на экзамен! <br>Вопрос устной части экзамена. Начните диалог.</p>",100.0,1.0,1.0,success
"3431314;31702788;2;""<p>Вопрос устной части экзамена. Примите участие в диалоге. Ответьте на вопросы собеседника полными предложениями.<br><br></p>",100.0,1.0,1.0,success
"3431314;31702789;3;""<p>Вопрос устной части экзамена. Начните диалог. Получите нужную Вам информацию. Будьте вежливы.</p>",100.0,1.0,1.0,success
"3431314;31702790;4;""<p>Вопрос устной части экзамена. Опишите картинку.</p>",100.0,1.0,1.0,success
<p> </p>,100.0,1.0,1.0,success
